"","formid","speciesid","abundance","X","id","fish_memberid","region","site","familyid","timecode","site4","site1","comments","batch","memberid","exp","type","geogr","geogr4","geogr1","latitude","longitude","date","stemp","btemp","btime","start","visibility","averagedepth","maxdepth","current","habitat","year","month","day","occ","exp_binary","abundance2","abund_trans","site_dmy","habitat2"
"1510935",151813,130,2,"1722730",1724234,12725,"TWA",34030071,38,0,3403,3,"NULL","keys0201.dat",12725,"N",1,34030071,3403,3,0,0,"2001-12-02",0,76,35,10,4,"4","NULL",3,6,2001,12,2,1,0,3,2,"baseline","dropoff"
"1510712",151814,130,2,"1722507",1724011,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0201.dat",12725,"N",1,34030009,3403,3,0,0,"2001-12-04",76,76,55,9,4,"4","NULL",3,2,2001,12,4,1,0,3,2,"340300094122001","highreef"
"1510782",151815,130,2,"1722577",1724081,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0201.dat",12725,"N",1,34030009,3403,3,0,0,"2001-12-04",0,0,55,15,4,"4","NULL",2,1,2001,12,4,1,0,3,2,"340300094122001","mixed"
"1523812",151816,130,2,"1738051",1739556,12725,"TWA",34030008,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030008,3403,3,0,0,"2001-12-07",0,0,53,15,3,"6","NULL",3,3,2001,12,7,1,0,3,2,"baseline","lowreef"
"1523267",151817,130,2,"1737506",1739011,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030009,3403,3,0,0,"2001-12-08",0,0,36,15,5,"4","NULL",3,2,2001,12,8,1,0,3,2,"baseline","highreef"
"1523340",151818,130,2,"1737579",1739084,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030009,3403,3,0,0,"2001-12-09",0,0,50,9,6,"4","NULL",3,1,2001,12,9,1,0,3,2,"baseline","mixed"
"1523409",151819,130,2,"1737648",1739153,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030009,3403,3,0,0,"2001-12-11",0,0,54,10,4,"4","NULL",2,2,2001,12,11,1,0,3,2,"baseline","highreef"
"1523894",151820,130,2,"1738133",1739638,12725,"TWA",34030008,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030008,3403,3,0,0,"2001-12-13",0,0,55,10,4,"5","NULL",2,2,2001,12,13,1,0,3,2,"baseline","highreef"
"1523485",151821,130,2,"1737724",1739229,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030009,3403,3,0,0,"2001-12-14",0,0,52,16,4,"4","NULL",2,2,2001,12,14,1,0,3,2,"3403000914122001","highreef"
"1523969",151822,130,2,"1738208",1739713,12725,"TWA",34030008,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030008,3403,3,0,0,"2001-12-16",0,0,52,15,3,"5","NULL",3,2,2001,12,16,1,0,3,2,"baseline","highreef"
"1523567",151823,130,1,"1737806",1739311,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030009,3403,3,0,0,"2001-12-20",76,76,48,15,4,"4","NULL",3,2,2001,12,20,1,0,2,1,"3403000920122001","highreef"
"1524104",151824,130,2,"1738343",1739848,12725,"TWA",34030030,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030030,3403,3,0,0,"2001-12-24",0,0,54,15,3,"3","NULL",3,1,2001,12,24,1,0,3,2,"baseline","mixed"
"1523187",151825,130,2,"1737426",1738931,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030009,3403,3,0,0,"2001-12-27",76,76,53,11,3,"4","NULL",2,2,2001,12,27,1,0,3,2,"baseline","highreef"
"1523735",151826,130,1,"1737974",1739479,12725,"TWA",34030008,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030008,3403,3,0,0,"2001-12-28",0,0,52,15,4,"5","NULL",2,2,2001,12,28,1,0,2,1,"baseline","highreef"
"3349",151827,130,0,"1738379",1739884,12725,"TWA",34030006,53,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030006,3403,3,0,0,"2001-12-30",75,75,55,11,4,"4","NULL",3,2,2001,12,30,0,0,1,0,"baseline","highreef"
"1523029",151828,130,2,"1737268",1738773,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030009,3403,3,0,0,"2001-12-31",0,0,56,15,4,"4","NULL",3,2,2001,12,31,1,0,3,2,"baseline","highreef"
"1523105",151829,130,2,"1737344",1738849,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030009,3403,3,0,0,"2002-01-01",0,0,54,15,4,"4","NULL",3,1,2002,1,1,1,0,3,2,"34030009112002","mixed"
"1523650",151830,130,2,"1737889",1739394,12725,"TWA",34030008,38,0,3403,3,"NULL","keys0202.dat",12725,"N",1,34030008,3403,3,0,0,"2002-01-02",0,0,56,10,3,"5","NULL",3,2,2002,1,2,1,0,3,2,"baseline","highreef"
"1524039",151832,130,2,"1738278",1739783,12725,"TWA",34040001,38,0,3404,3,"NULL","keys0202.dat",12725,"N",1,34040001,3404,3,0,0,"2002-01-07",0,0,52,10,3,"3","NULL",3,3,2002,1,7,1,0,3,2,"baseline","lowreef"
"1554413",151833,130,2,"1777847",1779352,12725,"TWA",34030008,38,0,3403,3,"NULL","keys0203.dat",12725,"N",1,34030008,3403,3,0,0,"2002-02-03",0,0,54,10,3,"5","NULL",2,2,2002,2,3,1,0,3,2,"baseline","highreef"
"1554951",151834,130,2,"1778385",1779890,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0203.dat",12725,"N",1,34030009,3403,3,0,0,"2002-02-05",0,0,47,15,4,"5","NULL",2,2,2002,2,5,1,0,3,2,"baseline","highreef"
"1554566",151835,130,2,"1778000",1779505,12725,"TWA",34030008,38,0,3403,3,"NULL","keys0203.dat",12725,"N",1,34030008,3403,3,0,0,"2002-02-07",74,74,48,15,4,"5","NULL",2,2,2002,2,7,1,0,3,2,"baseline","highreef"
"1554876",151836,130,2,"1778310",1779815,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0203.dat",12725,"N",1,34030009,3403,3,0,0,"2002-02-11",75,74,44,10,3,"4","NULL",3,2,2002,2,11,1,0,3,2,"340300091122002","highreef"
"1554793",151837,130,2,"1778227",1779732,12725,"TWA",34030009,38,0,3403,3,"NULL","keys0203.dat",12725,"N",1,34030009,3403,3,0,0,"2002-02-11",0,74,50,15,3,"4","NULL",3,2,2002,2,11,1,0,3,2,"340300091122002","highreef"
"1554637",151838,130,2,"1778071",1779576,12725,"TWA",34030008,38,0,3403,3,"NULL","keys0203.dat",12725,"N",1,34030008,3403,3,0,0,"2002-02-12",0,0,47,10,4,"6","NULL",3,1,2002,2,12,1,0,3,2,"baseline","mixed"
"1554715",151839,130,2,"1778149",1779654,12725,"TWA",34030008,38,0,3403,3,"NULL","keys0203.dat",12725,"N",1,34030008,3403,3,0,0,"2002-02-17",74,74,50,10,3,"5","NULL",3,1,2002,2,17,1,0,3,2,"baseline","mixed"
"1641560",151840,130,2,"1878898",1880861,12725,"TWA",34030009,38,0,3403,3,"NULL","pardiv0206.dat",12725,"N",1,34030009,3403,3,0,0,"2002-05-24",0,0,60,15,3,"5","NULL",2,2,2002,5,24,1,0,3,2,"baseline","highreef"
"1641642",151841,130,2,"1878980",1880943,12725,"TWA",34030008,38,0,3403,3,"NULL","pardiv0206.dat",12725,"N",1,34030008,3403,3,0,0,"2002-05-25",0,0,56,16,3,"4","NULL",3,2,2002,5,25,1,0,3,2,"340300082552002","highreef"
"1641702",151842,130,2,"1879040",1881003,12725,"TWA",34030009,38,0,3403,3,"NULL","pardiv0206.dat",12725,"N",1,34030009,3403,3,0,0,"2002-05-25",0,60,42,15,5,"6","NULL",1,4,2002,5,25,1,0,3,2,"340300092552002","dropoff"
"1641763",151843,130,2,"1879101",1881064,12725,"TWA",34030009,38,0,3403,3,"NULL","pardiv0206.dat",12725,"N",1,34030009,3403,3,0,0,"2002-05-27",0,0,48,15,6,"4","NULL",3,2,2002,5,27,1,0,3,2,"340300092752002","highreef"
"1767463",151844,130,3,"2021124",2023090,12725,"TWA",34030008,38,0,3403,3,"NULL","ikeys0209.dat",12725,"N",1,34030008,3403,3,0,0,"2002-08-05",0,0,60,15,4,"6","NULL",3,2,2002,8,5,1,0,4,11,"baseline","highreef"
"1767548",151845,130,2,"2021209",2023175,12725,"TWA",34030008,38,0,3403,3,"NULL","ikeys0209.dat",12725,"N",1,34030008,3403,3,0,0,"2002-08-07",0,0,53,10,4,"5","NULL",3,2,2002,8,7,1,0,3,2,"baseline","highreef"
"1767632",151846,130,2,"2021293",2023259,12725,"TWA",34030008,38,0,3403,3,"NULL","ikeys0209.dat",12725,"N",1,34030008,3403,3,0,0,"2002-08-10",0,0,57,15,4,"4","NULL",3,2,2002,8,10,1,0,3,2,"baseline","highreef"
"1767213",151847,130,2,"2020874",2022840,12725,"TWA",34030009,38,0,3403,3,"NULL","ikeys0209.dat",12725,"N",1,34030009,3403,3,0,0,"2002-08-12",0,0,57,11,4,"4","NULL",2,2,2002,8,12,1,0,3,2,"baseline","highreef"
"1388038",151856,130,3,"1585132",1585168,3346,"TWA",34040025,38,0,3404,3,"NULL","keys0110.dat",3346,"E",1,34040025,3404,3,0,0,"2001-09-07",89,87,70,11,4,"4","NULL",3,1,2001,9,7,1,1,4,11,"34040025792001","mixed"
"3350",151857,130,0,"1585173",1585209,3346,"TWA",34040007,53,0,3404,3,"NULL","keys0110.dat",3346,"E",1,34040007,3404,3,0,0,"2001-09-07",87,86,40,9,4,"10","NULL",2,10,2001,9,7,0,1,1,0,"baseline","artificial"
"1387800",151883,130,3,"1584894",1584930,3346,"TWA",34040025,38,0,3404,3,"NULL","keys0110.dat",3346,"E",1,34040025,3404,3,0,0,"2001-09-10",85,85,60,14,4,"4","NULL",2,1,2001,9,10,1,1,4,11,"baseline","mixed"
"1387877",151884,130,3,"1584971",1585007,3346,"TWA",34040006,38,0,3404,3,"NULL","keys0110.dat",3346,"E",1,34040006,3404,3,0,0,"2001-09-10",86,86,60,16,3,"3","NULL",3,1,2001,9,10,1,1,4,11,"baseline","mixed"
"1634983",151894,130,2,"1872312",1874275,3346,"TWA",34040006,38,0,3404,3,"NULL","ikeys0206.dat",3346,"E",1,34040006,3404,3,0,0,"2002-06-02",85,85,60,15,3,"3","NULL",3,1,2002,6,2,1,1,3,2,"34040006262002","mixed"
"1634924",151895,130,2,"1872253",1874216,3346,"TWA",34040006,38,0,3404,3,"NULL","ikeys0206.dat",3346,"E",1,34040006,3404,3,0,0,"2002-06-02",85,85,60,13,3,"3","NULL",3,1,2002,6,2,1,1,3,2,"34040006262002","mixed"
"1634793",151896,130,3,"1872122",1874085,3346,"TWA",34040004,38,0,3404,3,"NULL","ikeys0206.dat",3346,"E",1,34040004,3404,3,0,0,"2002-06-03",80,80,60,11,3,"3","NULL",3,1,2002,6,3,1,1,4,11,"baseline","mixed"
"1475944",151900,130,2,"1680879",1682375,15687,"TWA",34030009,38,0,3403,3,"NULL","keys0111.dat",15687,"N",1,34030009,3403,3,0,0,"2001-09-25",83,83,60,18,3,"5","NULL",2,1,2001,9,25,1,0,3,2,"340300092592001","mixed"
"1388304",151903,130,2,"1585398",1585434,15687,"TWA",34030008,38,0,3403,3,"NULL","keys0110.dat",15687,"N",1,34030008,3403,3,0,0,"2001-09-19",83,83,59,12,3,"6","NULL",2,1,2001,9,19,1,0,3,2,"baseline","mixed"
"3351",151935,130,0,"1680823",1682319,15687,"TWA",34040025,53,0,3404,3,"NULL","keys0111.dat",15687,"E",1,34040025,3404,3,0,0,"2001-10-25",81,81,35,13,3,"4","NULL",3,1,2001,10,25,0,1,1,0,"3404002525102001","mixed"
"1417339",151942,130,2,"1620122",1620158,4810,"TWA",34030046,38,0,3403,3,"NULL","fkaatu01.dat",4810,"E",1,34030046,3403,3,0,0,"2001-10-01",0,0,35,12,2,"3","NULL",3,3,2001,10,1,1,1,3,2,"340300461102001","lowreef"
"3352",151943,130,0,"1620764",1620800,4810,"TWA",34040004,53,0,3404,3,"NULL","fkaatu01.dat",4810,"E",1,34040004,3404,3,0,0,"2001-10-02",0,0,60,9,3,"4","NULL",2,1,2001,10,2,0,1,1,0,"340400042102001","mixed"
"3353",151944,130,0,"1619493",1619529,4810,"TWA",34040001,51,0,3404,3,"NULL","fkaatu01.dat",4810,"E",1,34040001,3404,3,0,0,"2001-10-01",0,0,60,10,3,"4","NULL",2,1,2001,10,1,0,1,1,0,"340400011102001","mixed"
"1416530",151945,130,2,"1619313",1619349,1092,"TWA",34030009,38,0,3403,3,"NULL","fkaatu01.dat",1092,"E",1,34030009,3403,3,0,0,"2001-10-01",82,82,61,9,3,"4","NULL",2,1,2001,10,1,1,1,3,2,"340300091102001","mixed"
"1417255",151946,130,1,"1620038",1620074,1092,"TWA",34040001,38,0,3404,3,"NULL","fkaatu01.dat",1092,"E",1,34040001,3404,3,0,0,"2001-10-01",82,81,42,10,2,"3","NULL",2,3,2001,10,1,1,1,2,1,"340400011102001","lowreef"
"1417615",151947,130,1,"1620398",1620434,1092,"TWA",34030046,38,0,3403,3,"NULL","fkaatu01.dat",1092,"E",1,34030046,3403,3,0,0,"2001-10-01",82,82,31,12,1,"3","NULL",3,7,2001,10,1,1,1,2,1,"340300461102001","mixed"
"1416597",151948,130,2,"1619380",1619416,1872,"TWA",34030009,38,0,3403,3,"NULL","fkaatu01.dat",1872,"E",1,34030009,3403,3,0,0,"2001-10-01",0,0,55,9,3,"4","NULL",3,1,2001,10,1,1,1,3,2,"340300091102001","mixed"
"3354",151949,130,0,"1619946",1619982,1872,"TWA",34040001,53,0,3404,3,"NULL","fkaatu01.dat",1872,"E",1,34040001,3404,3,0,0,"2001-10-01",0,0,60,10,2,"4","NULL",3,3,2001,10,1,0,1,1,0,"340400011102001","lowreef"
"1414936",151950,130,1,"1617719",1617755,1872,"TWA",34030012,38,0,3403,3,"NULL","fkaatu01.dat",1872,"E",1,34030012,3403,3,0,0,"2001-09-30",0,0,55,11,2,"4","NULL",3,1,2001,9,30,1,1,2,1,"340300123092001","mixed"
"1413998",151951,130,1,"1616781",1616817,1872,"TWA",34030006,38,0,3403,3,"NULL","fkaatu01.dat",1872,"E",1,34030006,3403,3,0,0,"2001-09-30",0,0,48,10,2,"6","NULL",3,1,2001,9,30,1,1,2,1,"340300063092001","mixed"
"1475421",151952,130,1,"1680356",1681852,17347,"TWA",34040008,38,0,3404,3,"NULL","keys0111.dat",17347,"N",1,34040008,3404,3,24.7698,-80.753,"2001-10-03",85,80,40,12,3,"3","NULL",2,3,2001,10,3,1,0,2,1,"340400083102001","lowreef"
"1475336",151953,130,1,"1680271",1681767,17347,"TWA",34040006,38,0,3404,3,"NULL","keys0111.dat",17347,"N",1,34040006,3404,3,24.9338,-80.5505,"2001-10-02",86,81,45,12,3,"3","NULL",2,2,2001,10,2,1,0,2,1,"340400062102001","highreef"
"3355",151954,130,0,"1680373",1681869,17347,"TWA",34040022,54,0,3404,3,"NULL","keys0111.dat",17347,"N",1,34040022,3404,3,24.9043,-80.6167,"2001-10-03",84,80,40,14,1,"3","NULL",2,3,2001,10,3,0,0,1,0,"340400223102001","lowreef"
"1475385",151955,130,1,"1680320",1681816,17347,"TWA",34040116,38,0,3404,3,"NULL","keys0111.dat",17347,"N",1,34040116,3404,3,0,0,"2001-10-03",85,80,40,11,3,"4","NULL",2,3,2001,10,3,1,0,2,1,"340401163102001","lowreef"
"1475008",151956,130,2,"1679943",1681439,17347,"TWA",34030006,38,0,3403,3,"NULL","keys0111.dat",17347,"N",1,34030006,3403,3,25.2198,-80.427,"2001-09-30",82,82,60,10,3,"9","NULL",3,2,2001,9,30,1,0,3,2,"340300063092001","highreef"
"3356",151965,130,0,"1623839",1623875,17686,"TWA",34050004,53,0,3405,3,"NULL","fkaatu01.dat",17686,"E",1,34050004,3405,3,0,0,"2001-10-04",82,0,60,10,3,"4","NULL",2,1,2001,10,4,0,1,1,0,"340500044102001","mixed"
"1421754",151966,130,2,"1624537",1624573,17686,"TWA",34050002,38,0,3405,3,"NULL","fkaatu01.dat",17686,"E",1,34050002,3405,3,0,0,"2001-10-04",82,0,60,12,3,"4","NULL",2,1,2001,10,4,1,1,3,2,"340500024102001","mixed"
"1424160",151967,130,2,"1626943",1626979,17686,"TWA",34050026,38,0,3405,3,"NULL","fkaatu01.dat",17686,"E",1,34050026,3405,3,0,0,"2001-10-05",83,0,60,14,2,"2","NULL",3,1,2001,10,5,1,1,3,2,"340500265102001","mixed"
"3357",151968,130,0,"1627538",1627574,17686,"TWA",34050027,53,0,3405,3,"NULL","fkaatu01.dat",17686,"E",1,34050027,3405,3,0,0,"2001-10-05",83,0,60,15,2,"2","NULL",3,1,2001,10,5,0,1,1,0,"340500275102001","mixed"
"1422857",151971,130,2,"1625640",1625676,17686,"TWA",34050001,38,0,3405,3,"NULL","fkaatu01.dat",17686,"E",1,34050001,3405,3,0,0,"2001-10-04",81,0,40,17,1,"4","NULL",2,1,2001,10,4,1,1,3,2,"340500014102001","mixed"
"3358",151972,130,0,"1626269",1626305,17686,"TWA",34050028,53,0,3405,3,"NULL","fkaatu01.dat",17686,"E",1,34050028,3405,3,0,0,"2001-10-05",83,0,60,9,3,"5","NULL",3,1,2001,10,5,0,1,1,0,"340500285102001","mixed"
"3359",151973,130,0,"1625005",1625041,17686,"TWA",34050013,53,0,3405,3,"NULL","fkaatu01.dat",17686,"E",1,34050013,3405,3,0,0,"2001-10-04",82,0,45,15,3,"3","NULL",2,1,2001,10,4,0,1,1,0,"340500134102001","mixed"
"1415796",151975,130,3,"1618579",1618615,3346,"TWA",34030010,38,0,3403,3,"NULL","fkaatu01.dat",3346,"E",1,34030010,3403,3,0,0,"2001-09-30",84,82,50,15,1,"3","NULL",3,1,2001,9,30,1,1,4,11,"340300103092001","mixed"
"3360",151976,130,0,"1620637",1620673,7798,"TWA",34040004,53,0,3404,3,"NULL","fkaatu01.dat",7798,"E",1,34040004,3404,3,0,0,"2001-10-02",80,80,60,9,2,"4","NULL",3,1,2001,10,2,0,1,1,0,"340400042102001","mixed"
"1417402",151977,130,2,"1620185",1620221,3346,"TWA",34030046,38,0,3403,3,"NULL","fkaatu01.dat",3346,"E",1,34030046,3403,3,0,0,"2001-10-01",84,81,60,12,1,"2","NULL",3,1,2001,10,1,1,1,3,2,"340300461102001","mixed"
"1415331",151978,130,2,"1618114",1618150,3346,"TWA",34030004,38,0,3403,3,"NULL","fkaatu01.dat",3346,"E",1,34030004,3403,3,0,0,"2001-09-30",84,82,60,13,1,"3","NULL",3,1,2001,9,30,1,1,3,2,"340300043092001","mixed"
"1416789",151980,130,1,"1619572",1619608,17686,"TWA",34040001,38,0,3404,3,"NULL","fkaatu01.dat",17686,"E",1,34040001,3404,3,0,0,"2001-10-01",82,0,50,11,2,"4","NULL",3,1,2001,10,1,1,1,2,1,"340400011102001","mixed"
"1418815",151981,130,2,"1621598",1621634,7798,"TWA",34040006,38,0,3404,3,"NULL","fkaatu01.dat",7798,"E",1,34040006,3404,3,0,0,"2001-10-02",81,81,54,11,1,"3","NULL",3,1,2001,10,2,1,1,3,2,"340400062102001","mixed"
"1423976",151982,130,1,"1626759",1626795,7798,"TWA",34050026,38,0,3405,3,"NULL","fkaatu01.dat",7798,"E",1,34050026,3405,3,0,0,"2001-10-05",82,82,56,14,2,"3","NULL",3,1,2001,10,5,1,1,2,1,"340500265102001","mixed"
"1423286",151983,130,2,"1626069",1626105,7798,"TWA",34050028,38,0,3405,3,"NULL","fkaatu01.dat",7798,"E",1,34050028,3405,3,0,0,"2001-10-05",82,82,55,10,3,"5","NULL",3,1,2001,10,5,1,1,3,2,"340500285102001","mixed"
"1422807",151984,130,1,"1625590",1625626,7798,"TWA",34050001,38,0,3405,3,"NULL","fkaatu01.dat",7798,"E",1,34050001,3405,3,0,0,"2001-10-04",82,82,45,17,2,"4","NULL",3,1,2001,10,4,1,1,2,1,"340500014102001","mixed"
"3361",151993,130,0,"1616926",1616962,17686,"TWA",34030006,53,0,3403,3,"NULL","fkaatu01.dat",17686,"E",1,34030006,3403,3,0,0,"2001-09-30",82,0,60,10,2,"6","NULL",3,1,2001,9,30,0,1,1,0,"340300063092001","mixed"
"3362",151994,130,0,"1617426",1617462,17686,"TWA",34030012,53,0,3403,3,"NULL","fkaatu01.dat",17686,"E",1,34030012,3403,3,0,0,"2001-09-30",82,0,60,11,2,"4","NULL",3,1,2001,9,30,0,1,1,0,"340300123092001","mixed"
"1415269",151995,130,2,"1618052",1618088,17686,"TWA",34030004,38,0,3403,3,"NULL","fkaatu01.dat",17686,"E",1,34030004,3403,3,0,0,"2001-09-30",82,0,60,13,2,"4","NULL",3,1,2001,9,30,1,1,3,2,"340300043092001","mixed"
"1415667",151996,130,1,"1618450",1618486,17686,"TWA",34030010,38,0,3403,3,"NULL","fkaatu01.dat",17686,"E",1,34030010,3403,3,0,0,"2001-09-30",82,0,55,15,2,"3","NULL",2,1,2001,9,30,1,1,2,1,"340300103092001","mixed"
"3363",152005,130,0,"1679964",1681460,17347,"TWA",34030012,53,0,3403,3,"NULL","keys0111.dat",17347,"N",1,34030012,3403,3,25.2115,-80.2177,"2001-09-30",0,82,60,11,3,"5","NULL",3,2,2001,9,30,0,0,1,0,"340300123092001","highreef"
"3364",152006,130,0,"1680197",1681693,17347,"TWA",34040004,53,0,3404,3,"NULL","keys0111.dat",17347,"N",1,34040004,3404,3,24.9548,-80.4578,"2001-10-02",85,80,40,10,2,"4","NULL",0,3,2001,10,2,0,0,1,0,"340400042102001","lowreef"
"1475128",152007,130,1,"1680063",1681559,17347,"TWA",34030010,38,0,3403,3,"NULL","keys0111.dat",17347,"N",1,34030010,3403,3,25.1185,-80.3018,"2001-09-26",0,80,53,16,2,"3","NULL",3,1,2001,9,26,1,0,2,1,"baseline","mixed"
"1475172",152008,130,3,"1680107",1681603,17347,"TWA",34040009,38,0,3404,3,"NULL","keys0111.dat",17347,"N",1,34040009,3404,3,25.0095,-80.3678,"2001-10-01",0,80,40,9,3,"5","NULL",3,2,2001,10,1,1,0,4,11,"baseline","highreef"
"3365",152009,130,0,"1617395",1617431,6754,"TWA",34030012,53,0,3403,3,"NULL","fkaatu01.dat",6754,"E",1,34030012,3403,3,0,0,"2001-09-30",0,0,60,11,3,"4","NULL",2,3,2001,9,30,0,1,1,0,"340300123092001","lowreef"
"1418681",152010,130,1,"1621464",1621500,6754,"TWA",34040006,38,0,3404,3,"NULL","fkaatu01.dat",6754,"E",1,34040006,3404,3,0,0,"2001-10-02",0,0,60,11,2,"3","NULL",2,3,2001,10,2,1,1,2,1,"340400062102001","lowreef"
"1418646",152011,130,1,"1621429",1621465,4810,"TWA",34040006,38,0,3404,3,"NULL","fkaatu01.dat",4810,"E",1,34040006,3404,3,0,0,"2001-10-02",0,0,59,11,2,"3","NULL",2,1,2001,10,2,1,1,2,1,"340400062102001","mixed"
"3366",152012,130,0,"1617996",1618032,6754,"TWA",34030004,53,0,3403,3,"NULL","fkaatu01.dat",6754,"E",1,34030004,3403,3,0,0,"2001-09-30",0,0,29,13,3,"3","NULL",1,2,2001,9,30,0,1,1,0,"340300043092001","highreef"
"3367",152013,130,0,"1618609",1618645,5559,"TWA",34030010,66,0,3403,3,"NULL","fkaatu01.dat",5559,"E",1,34030010,3403,3,0,0,"2001-09-30",0,82,54,15,2,"3","NULL",3,2,2001,9,30,0,1,1,0,"340300103092001","highreef"
"1416459",152014,130,1,"1619242",1619278,5559,"TWA",34030009,38,0,3403,3,"NULL","fkaatu01.dat",5559,"E",1,34030009,3403,3,0,0,"2001-10-01",0,83,58,9,2,"5","NULL",3,2,2001,10,1,1,1,2,1,"340300091102001","highreef"
"1415442",152015,130,2,"1618225",1618261,5559,"TWA",34030004,38,0,3403,3,"NULL","fkaatu01.dat",5559,"E",1,34030004,3403,3,0,0,"2001-09-30",0,83,54,13,2,"3","NULL",3,2,2001,9,30,1,1,3,2,"340300043092001","highreef"
"1414832",152016,130,2,"1617615",1617651,5559,"TWA",34030012,38,0,3403,3,"NULL","fkaatu01.dat",5559,"E",1,34030012,3403,3,0,0,"2001-09-30",0,83,56,11,3,"3","NULL",2,2,2001,9,30,1,1,3,2,"340300123092001","highreef"
"3368",152017,130,0,"1616711",1616747,4810,"TWA",34030006,53,0,3403,3,"NULL","fkaatu01.dat",4810,"E",1,34030006,3403,3,0,0,"2001-09-30",0,0,50,10,3,"5","NULL",3,2,2001,9,30,0,1,1,0,"340300063092001","highreef"
"3369",152018,130,0,"1617351",1617387,4810,"TWA",34030012,53,0,3403,3,"NULL","fkaatu01.dat",4810,"E",1,34030012,3403,3,0,0,"2001-09-30",0,0,50,11,3,"3","NULL",3,1,2001,9,30,0,1,1,0,"340300123092001","mixed"
"1415183",152019,130,2,"1617966",1618002,4810,"TWA",34030004,38,0,3403,3,"NULL","fkaatu01.dat",4810,"E",1,34030004,3403,3,0,0,"2001-09-30",0,0,58,13,3,"4","NULL",2,1,2001,9,30,1,1,3,2,"340300043092001","mixed"
"1416100",152020,130,2,"1618883",1618919,4810,"TWA",34030009,38,0,3403,3,"NULL","fkaatu01.dat",4810,"E",1,34030009,3403,3,0,0,"2001-10-01",0,0,57,9,3,"4","NULL",3,2,2001,10,1,1,1,3,2,"340300091102001","highreef"
"3370",152021,130,0,"1618758",1618794,1872,"TWA",34030010,53,0,3403,3,"NULL","fkaatu01.dat",1872,"E",1,34030010,3403,3,0,0,"2001-09-30",0,0,55,15,2,"3","NULL",3,3,2001,9,30,0,1,1,0,"340300103092001","lowreef"
"1415623",152022,130,2,"1618406",1618442,1872,"TWA",34030004,38,0,3403,3,"NULL","fkaatu01.dat",1872,"E",1,34030004,3403,3,0,0,"2001-09-30",0,0,59,13,2,"4","NULL",3,1,2001,9,30,1,1,3,2,"340300043092001","mixed"
"1418905",152023,130,2,"1621688",1621724,1872,"TWA",34040006,38,0,3404,3,"NULL","fkaatu01.dat",1872,"E",1,34040006,3404,3,0,0,"2001-10-02",0,0,50,11,1,"3","NULL",3,2,2001,10,2,1,1,3,2,"340400062102001","highreef"
"1417583",152024,130,1,"1620366",1620402,1872,"TWA",34030046,38,0,3403,3,"NULL","fkaatu01.dat",1872,"E",1,34030046,3403,3,0,0,"2001-10-01",0,0,40,12,1,"2","NULL",3,1,2001,10,1,1,1,2,1,"340300461102001","mixed"
"3371",152025,130,0,"1617107",1617143,3879,"TWA",34030006,53,0,3403,3,"NULL","fkaatu01.dat",3879,"E",1,34030006,3403,3,0,0,"2001-09-30",0,82,63,10,3,"6","NULL",3,1,2001,9,30,0,1,1,0,"340300063092001","mixed"
"3372",152026,130,0,"1617643",1617679,3879,"TWA",34030012,53,0,3403,3,"NULL","fkaatu01.dat",3879,"E",1,34030012,3403,3,0,0,"2001-09-30",0,82,62,11,3,"4","NULL",3,1,2001,9,30,0,1,1,0,"340300123092001","mixed"
"1415950",152027,130,2,"1618733",1618769,3879,"TWA",34030010,38,0,3403,3,"NULL","fkaatu01.dat",3879,"E",1,34030010,3403,3,0,0,"2001-09-30",0,82,65,15,3,"4","NULL",2,1,2001,9,30,1,1,3,2,"340300103092001","mixed"
"1415498",152028,130,2,"1618281",1618317,3879,"TWA",34030004,38,0,3403,3,"NULL","fkaatu01.dat",3879,"E",1,34030004,3403,3,0,0,"2001-09-30",0,82,62,13,3,"5","NULL",2,1,2001,9,30,1,1,3,2,"340300043092001","mixed"
"1416936",152029,130,3,"1619719",1619755,3346,"TWA",34040001,38,0,3404,3,"NULL","fkaatu01.dat",3346,"E",1,34040001,3404,3,0,0,"2001-10-01",84,80,60,10,1,"3","NULL",3,1,2001,10,1,1,1,4,11,"340400011102001","mixed"
