"","PRIMARY_SAMPLE_UNIT","YEAR","MONTH","DAY","STATION_NR","LAT_DEGREES","LON_DEGREES","DEPTH","UNDERWATER_VISIBILITY","MAPGRID_NR","HABITAT_CD","ZONE_NR","SUBREGION_NR","MPA_NR","SPECIES_NR","SPECIES_CD","LEN","NUM","TIME_SEEN","PROT","STRAT","REGION","DEPTH_CLASS","RUGOSITY_CLASS","NUM2"
"634537","231U",2001,8,16,2,24.9229334,-80.5051499,6.7,8,7497533,"CONT_LR",4,10,9,123,"LAC MAXI",0,0,1,1,"FSLR","FLA KEYS",NA,NA,0
"634659","231U",2001,8,16,3,24.9229334,-80.5051499,6.7,8,7497533,"CONT_LR",4,10,9,123,"LAC MAXI",0,0,1,1,"FSLR","FLA KEYS",NA,NA,0
"634779","231U",2001,8,16,1,24.9229334,-80.5051499,4.9,8,7497533,"CONT_LR",4,10,9,123,"LAC MAXI",0,0,1,1,"FSLR","FLA KEYS",NA,NA,0
"635998","232U",2001,8,17,2,24.9401333,-80.4831833,4.9,8,7538793,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"635999","232U",2001,8,17,1,24.9401333,-80.4831833,4.9,8,7538793,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"636000","232U",2001,8,17,3,24.9401333,-80.4831833,4.3,8,7538793,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"636243","232U",2001,8,17,4,24.9401333,-80.4831833,4.9,8,7538793,"CONT_LR",4,10,0,123,"LAC MAXI",35,1,1,0,"FSLR","FLA KEYS",NA,NA,1
"637459","233U",2001,8,17,1,24.9397667,-80.4672999,4,8,7568792,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"637703","233U",2001,8,17,2,24.9397667,-80.4672999,3.4,8,7568792,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"637786","233U",2001,8,17,3,24.9397667,-80.4672999,3.7,8,7568792,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"637829","233U",2001,8,17,4,24.9397667,-80.4672999,4.6,8,7568792,"CONT_LR",4,10,0,123,"LAC MAXI",20,1,1,0,"FSLR","FLA KEYS",NA,NA,1
"637952","233U",2001,8,17,4,24.9397667,-80.4672999,4.6,8,7568792,"CONT_LR",4,10,0,123,"LAC MAXI",25,2,1,0,"FSLR","FLA KEYS",NA,NA,2
"638155","233U",2001,8,17,4,24.9397667,-80.4672999,4.6,8,7568792,"CONT_LR",4,10,0,123,"LAC MAXI",30,1,1,0,"FSLR","FLA KEYS",NA,NA,1
"639165","234U",2001,8,18,1,24.9495501,-80.4662166,5.2,8,7572548,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"639288","234U",2001,8,18,2,24.9495501,-80.4662166,5.5,8,7572548,"CONT_LR",4,10,0,123,"LAC MAXI",18,1,1,0,"FSLR","FLA KEYS",NA,NA,1
"639289","234U",2001,8,18,3,24.9495501,-80.4662166,6.1,8,7572548,"CONT_LR",4,10,0,123,"LAC MAXI",21,1,1,0,"FSLR","FLA KEYS",NA,NA,1
"639452","234U",2001,8,18,4,24.9495501,-80.4662166,6.1,8,7572548,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"641073","235U",2001,8,18,3,24.9521001,-80.4594666,4.6,8,7583799,"CONT_LR",4,10,7,123,"LAC MAXI",0,0,1,1,"FSLR","FLA KEYS",NA,NA,0
"641112","235U",2001,8,18,2,24.9521001,-80.4594666,5.2,8,7583799,"CONT_LR",4,10,7,123,"LAC MAXI",-9,1,2,1,"FSLR","FLA KEYS",NA,NA,1
"641114","235U",2001,8,18,4,24.9521001,-80.4594666,4.6,8,7583799,"CONT_LR",4,10,7,123,"LAC MAXI",0,0,1,1,"FSLR","FLA KEYS",NA,NA,0
"641157","235U",2001,8,18,1,24.9521001,-80.4594666,4.6,8,7583799,"CONT_LR",4,10,7,123,"LAC MAXI",-9,1,2,1,"FSLR","FLA KEYS",NA,NA,1
"642451","236U",2001,8,18,1,24.9561667,-80.4574166,5.2,8,7587552,"CONT_LR",4,10,7,123,"LAC MAXI",21,1,1,1,"FSLR","FLA KEYS",NA,NA,1
"642452","236U",2001,8,18,2,24.9561667,-80.4574166,6.1,8,7587552,"CONT_LR",4,10,7,123,"LAC MAXI",22,1,1,1,"FSLR","FLA KEYS",NA,NA,1
"642453","236U",2001,8,18,3,24.9561667,-80.4574166,5.2,8,7587552,"CONT_LR",4,10,7,123,"LAC MAXI",0,0,1,1,"FSLR","FLA KEYS",NA,NA,0
"643014","236U",2001,8,18,4,24.9561667,-80.4574166,4.6,8,7587552,"CONT_LR",4,10,7,123,"LAC MAXI",0,0,1,1,"FSLR","FLA KEYS",NA,NA,0
"644157","237U",2001,8,19,2,24.9585,-80.4571999,3.7,8,7587553,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"644277","237U",2001,8,19,1,24.9585,-80.4571999,4.6,8,7587553,"CONT_LR",4,10,0,123,"LAC MAXI",-9,1,2,0,"FSLR","FLA KEYS",NA,NA,1
"644280","237U",2001,8,19,3,24.9585,-80.4571999,4,8,7587553,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"644363","237U",2001,8,19,4,24.9585,-80.4571999,4,8,7587553,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"645493","238U",2001,8,19,2,24.9595667,-80.4561333,3.7,8,7591303,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"645736","238U",2001,8,19,1,24.9595667,-80.4561333,3.7,8,7591303,"CONT_LR",4,10,0,123,"LAC MAXI",16,1,1,0,"FSLR","FLA KEYS",NA,NA,1
"645989","238U",2001,8,19,4,24.9595667,-80.4561333,3.7,8,7591303,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"646067","238U",2001,8,19,3,24.9595667,-80.4561333,4,8,7591303,"CONT_LR",4,10,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"646721","239U",2001,8,22,1,25.1336,-80.2923332,6.1,8,7898900,"SPGR_HR",3,11,0,123,"LAC MAXI",0,0,1,0,"HRRF","FLA KEYS",NA,NA,0
"646797","239U",2001,8,22,1,25.1336,-80.2923332,6.1,8,7898900,"SPGR_HR",3,11,0,123,"LAC MAXI",-9,0.5,2,0,"HRRF","FLA KEYS",NA,NA,1
"647047","239U",2001,8,22,2,25.1336,-80.2923332,5.2,8,7898900,"SPGR_HR",3,11,0,123,"LAC MAXI",20,0.5,1,0,"HRRF","FLA KEYS",NA,NA,1
"647088","239U",2001,8,22,2,25.1336,-80.2923332,5.2,8,7898900,"SPGR_HR",3,11,0,123,"LAC MAXI",23,0.5,1,0,"HRRF","FLA KEYS",NA,NA,1
"647736","240U",2001,8,22,1,25.1398167,-80.2942333,6.1,8,7895154,"SPGR_HR",3,11,0,123,"LAC MAXI",0,0,1,0,"HRRF","FLA KEYS",NA,NA,0
"647858","240U",2001,8,22,2,25.1398167,-80.2942333,6.3,8,7895154,"SPGR_HR",3,11,0,123,"LAC MAXI",0,0,1,0,"HRRF","FLA KEYS",NA,NA,0
"648664","241U",2001,8,22,1,25.1398667,-80.2600166,5.2,8,7958904,"SPGR_HR",4,11,2,123,"LAC MAXI",-9,0,3,1,"HRRF","FLA KEYS",NA,NA,0
"648789","241U",2001,8,22,2,25.1398667,-80.2600166,6.7,8,7958904,"SPGR_HR",4,11,2,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"648870","241U",2001,8,22,1,25.1398667,-80.2600166,5.2,8,7958904,"SPGR_HR",4,11,2,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"649557","242U",2001,8,22,1,25.1437167,-80.2573332,6.7,8,7966406,"SPGR_HR",4,11,2,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"649599","242U",2001,8,22,2,25.1437167,-80.2573332,4.6,8,7966406,"SPGR_HR",4,11,2,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"650450","243U",2001,8,22,1,25.1552333,-80.2518332,13.4,8,7977662,"CONT_LR",4,11,0,123,"LAC MAXI",22.5,0.75,1,0,"FMLR","FLA KEYS",NA,NA,1
"650533","243U",2001,8,22,1,25.1552333,-80.2518332,13.4,8,7977662,"CONT_LR",4,11,0,123,"LAC MAXI",20,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"650654","243U",2001,8,22,1,25.1552333,-80.2518332,13.4,8,7977662,"CONT_LR",4,11,0,123,"LAC MAXI",19,2.5,1,0,"FMLR","FLA KEYS",NA,NA,3
"650658","243U",2001,8,22,2,25.1552333,-80.2518332,11.6,8,7977662,"CONT_LR",4,11,0,123,"LAC MAXI",30,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"650737","243U",2001,8,22,1,25.1552333,-80.2518332,13.4,8,7977662,"CONT_LR",4,11,0,123,"LAC MAXI",27.5,0.75,1,0,"FMLR","FLA KEYS",NA,NA,1
"650739","243U",2001,8,22,2,25.1552333,-80.2518332,11.6,8,7977662,"CONT_LR",4,11,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"650740","243U",2001,8,22,1,25.1552333,-80.2518332,13.4,8,7977662,"CONT_LR",4,11,0,123,"LAC MAXI",30,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"650848","243U",2001,8,22,1,25.1552333,-80.2518332,13.4,8,7977662,"CONT_LR",4,11,0,123,"LAC MAXI",25,2.5,1,0,"FMLR","FLA KEYS",NA,NA,3
"651306","244U",2001,8,22,1,25.1577167,-80.2559999,11.3,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",22,2,1,0,"FMLR","FLA KEYS",NA,NA,2
"651342","244U",2001,8,22,1,25.1577167,-80.2559999,11.3,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",30,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"651344","244U",2001,8,22,1,25.1577167,-80.2559999,11.3,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",25,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"651385","244U",2001,8,22,1,25.1577167,-80.2559999,11.3,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",27,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"651430","244U",2001,8,22,1,25.1577167,-80.2559999,11.3,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",33,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"651468","244U",2001,8,22,1,25.1577167,-80.2559999,11.3,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",19.5,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"651483","244U",2001,8,22,2,25.1577167,-80.2559999,11.1,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",45,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"651511","244U",2001,8,22,1,25.1577167,-80.2559999,11.3,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",17,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"651564","244U",2001,8,22,2,25.1577167,-80.2559999,11.1,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",24.5,0.75,1,0,"FMLR","FLA KEYS",NA,NA,1
"651593","244U",2001,8,22,1,25.1577167,-80.2559999,11.3,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",20,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"651605","244U",2001,8,22,2,25.1577167,-80.2559999,11.1,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",27,2.5,1,0,"FMLR","FLA KEYS",NA,NA,3
"651628","244U",2001,8,22,2,25.1577167,-80.2559999,11.1,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",22,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"651635","244U",2001,8,22,2,25.1577167,-80.2559999,11.1,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",20,3.5,1,0,"FMLR","FLA KEYS",NA,NA,4
"651736","244U",2001,8,22,1,25.1577167,-80.2559999,11.3,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",35,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"651744","244U",2001,8,22,2,25.1577167,-80.2559999,11.1,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",36,0.75,1,0,"FMLR","FLA KEYS",NA,NA,1
"651748","244U",2001,8,22,1,25.1577167,-80.2559999,11.3,8,7966414,"CONT_LR",4,11,0,123,"LAC MAXI",24.5,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"652416","245U",2001,8,22,1,25.1758333,-80.2457499,14.3,8,7988924,"ISOL_LR",4,11,0,123,"LAC MAXI",23,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"652542","245U",2001,8,22,2,25.1758333,-80.2457499,13.7,8,7988924,"ISOL_LR",4,11,0,123,"LAC MAXI",25,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"652551","245U",2001,8,22,2,25.1758333,-80.2457499,13.7,8,7988924,"ISOL_LR",4,11,0,123,"LAC MAXI",35,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"652562","245U",2001,8,22,1,25.1758333,-80.2457499,14.3,8,7988924,"ISOL_LR",4,11,0,123,"LAC MAXI",28,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"652563","245U",2001,8,22,1,25.1758333,-80.2457499,14.3,8,7988924,"ISOL_LR",4,11,0,123,"LAC MAXI",26.5,0.125,1,0,"FMLR","FLA KEYS",NA,NA,1
"652583","245U",2001,8,22,1,25.1758333,-80.2457499,14.3,8,7988924,"ISOL_LR",4,11,0,123,"LAC MAXI",25,1.25,1,0,"FMLR","FLA KEYS",NA,NA,2
"652584","245U",2001,8,22,1,25.1758333,-80.2457499,14.3,8,7988924,"ISOL_LR",4,11,0,123,"LAC MAXI",24,0.125,1,0,"FMLR","FLA KEYS",NA,NA,1
"652586","245U",2001,8,22,1,25.1758333,-80.2457499,14.3,8,7988924,"ISOL_LR",4,11,0,123,"LAC MAXI",20,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"652588","245U",2001,8,22,1,25.1758333,-80.2457499,14.3,8,7988924,"ISOL_LR",4,11,0,123,"LAC MAXI",30,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"653326","246U",2001,8,23,2,25.1174,-80.2973166,9,8,7891391,"CONT_LR",4,11,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"653405","246U",2001,8,23,1,25.1174,-80.2973166,10.1,8,7891391,"CONT_LR",4,11,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"654012","247U",2001,8,23,2,25.1195333,-80.2762166,14.6,8,7928892,"SPGR_LR",4,11,0,123,"LAC MAXI",17,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"654052","247U",2001,8,23,1,25.1195333,-80.2762166,14.9,8,7928892,"SPGR_LR",4,11,0,123,"LAC MAXI",25,4,1,0,"FMLR","FLA KEYS",NA,NA,4
"654053","247U",2001,8,23,1,25.1195333,-80.2762166,14.9,8,7928892,"SPGR_LR",4,11,0,123,"LAC MAXI",20,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"654062","247U",2001,8,23,2,25.1195333,-80.2762166,14.6,8,7928892,"SPGR_LR",4,11,0,123,"LAC MAXI",35,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"654082","247U",2001,8,23,2,25.1195333,-80.2762166,14.6,8,7928892,"SPGR_LR",4,11,0,123,"LAC MAXI",29,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"654094","247U",2001,8,23,2,25.1195333,-80.2762166,14.6,8,7928892,"SPGR_LR",4,11,0,123,"LAC MAXI",31,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"654098","247U",2001,8,23,2,25.1195333,-80.2762166,14.6,8,7928892,"SPGR_LR",4,11,0,123,"LAC MAXI",33,2,1,0,"FMLR","FLA KEYS",NA,NA,2
"654102","247U",2001,8,23,2,25.1195333,-80.2762166,14.6,8,7928892,"SPGR_LR",4,11,0,123,"LAC MAXI",37,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"654831","248U",2001,8,23,1,25.1211667,-80.2830832,9,8,7917643,"CONT_LR",4,11,0,123,"LAC MAXI",29,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"654910","248U",2001,8,23,2,25.1211667,-80.2830832,8.2,8,7917643,"CONT_LR",4,11,0,123,"LAC MAXI",-9,1,2,0,"FMLR","FLA KEYS",NA,NA,1
"654912","248U",2001,8,23,1,25.1211667,-80.2830832,9,8,7917643,"CONT_LR",4,11,0,123,"LAC MAXI",23,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"654952","248U",2001,8,23,1,25.1211667,-80.2830832,9,8,7917643,"CONT_LR",4,11,0,123,"LAC MAXI",27,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"654955","248U",2001,8,23,1,25.1211667,-80.2830832,9,8,7917643,"CONT_LR",4,11,0,123,"LAC MAXI",25,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"655558","249U",2001,8,23,2,25.2085167,-80.2244999,4.3,8,8026442,"ISOL_LR",4,11,1,123,"LAC MAXI",41.5,0.125,1,1,"FSLR","FLA KEYS",NA,NA,1
"655559","249U",2001,8,23,2,25.2085167,-80.2244999,4.3,8,8026442,"ISOL_LR",4,11,1,123,"LAC MAXI",40,0.5,1,1,"FSLR","FLA KEYS",NA,NA,1
"655600","249U",2001,8,23,2,25.2085167,-80.2244999,4.3,8,8026442,"ISOL_LR",4,11,1,123,"LAC MAXI",38,1.25,1,1,"FSLR","FLA KEYS",NA,NA,2
"655637","249U",2001,8,23,2,25.2085167,-80.2244999,4.3,8,8026442,"ISOL_LR",4,11,1,123,"LAC MAXI",45,0.5,1,1,"FSLR","FLA KEYS",NA,NA,1
"655680","249U",2001,8,23,2,25.2085167,-80.2244999,4.3,8,8026442,"ISOL_LR",4,11,1,123,"LAC MAXI",30,0.5,1,1,"FSLR","FLA KEYS",NA,NA,1
"655760","249U",2001,8,23,1,25.2085167,-80.2244999,4.7,8,8026442,"ISOL_LR",4,11,1,123,"LAC MAXI",32,0.5,1,1,"FSLR","FLA KEYS",NA,NA,1
"655761","249U",2001,8,23,1,25.2085167,-80.2244999,4.7,8,8026442,"ISOL_LR",4,11,1,123,"LAC MAXI",30,0.5,1,1,"FSLR","FLA KEYS",NA,NA,1
"655762","249U",2001,8,23,1,25.2085167,-80.2244999,4.7,8,8026442,"ISOL_LR",4,11,1,123,"LAC MAXI",28,0.5,1,1,"FSLR","FLA KEYS",NA,NA,1
"655763","249U",2001,8,23,2,25.2085167,-80.2244999,4.3,8,8026442,"ISOL_LR",4,11,1,123,"LAC MAXI",34,0.125,1,1,"FSLR","FLA KEYS",NA,NA,1
"655803","249U",2001,8,23,1,25.2085167,-80.2244999,4.7,8,8026442,"ISOL_LR",4,11,1,123,"LAC MAXI",27,0.5,1,1,"FSLR","FLA KEYS",NA,NA,1
"655804","249U",2001,8,23,2,25.2085167,-80.2244999,4.3,8,8026442,"ISOL_LR",4,11,1,123,"LAC MAXI",26,0.5,1,1,"FSLR","FLA KEYS",NA,NA,1
"655916","249U",2001,8,23,1,25.2085167,-80.2244999,4.7,8,8026442,"ISOL_LR",4,11,1,123,"LAC MAXI",25,1,1,1,"FSLR","FLA KEYS",NA,NA,1
"656493","250U",2001,8,23,1,25.2093833,-80.2182666,8.2,8,8037692,"SPGR_HR",4,11,1,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"656654","250U",2001,8,23,2,25.2093833,-80.2182666,7.2,8,8037692,"SPGR_HR",4,11,1,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"657507","251U",2001,8,23,2,25.20975,-80.2146332,8.1,8,8045193,"SPGR_LR",4,11,1,123,"LAC MAXI",0,0,1,1,"FMLR","FLA KEYS",NA,NA,0
"657548","251U",2001,8,23,1,25.20975,-80.2146332,10.5,8,8045193,"SPGR_LR",4,11,1,123,"LAC MAXI",30,0.667,1,1,"FMLR","FLA KEYS",NA,NA,1
"657618","251U",2001,8,23,1,25.20975,-80.2146332,10.5,8,8045193,"SPGR_LR",4,11,1,123,"LAC MAXI",25,0.667,1,1,"FMLR","FLA KEYS",NA,NA,1
"657714","251U",2001,8,23,1,25.20975,-80.2146332,10.5,8,8045193,"SPGR_LR",4,11,1,123,"LAC MAXI",20,0.667,1,1,"FMLR","FLA KEYS",NA,NA,1
"658156","252U",2001,8,23,2,25.2215333,-80.2099499,6.4,8,8052699,"SPGR_HR",4,11,1,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"658317","252U",2001,8,23,1,25.2215333,-80.2099499,6.6,8,8052699,"SPGR_HR",4,11,1,123,"LAC MAXI",-9,0.5,2,1,"HRRF","FLA KEYS",NA,NA,1
"658319","252U",2001,8,23,2,25.2215333,-80.2099499,6.4,8,8052699,"SPGR_HR",4,11,1,123,"LAC MAXI",-9,0.5,2,1,"HRRF","FLA KEYS",NA,NA,1
"658485","252U",2001,8,23,1,25.2215333,-80.2099499,6.6,8,8052699,"SPGR_HR",4,11,1,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"658846","253U",2001,8,23,1,25.2352,-80.2066166,9.3,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",25,1.458,1,0,"FMLR","FLA KEYS",NA,NA,2
"658928","253U",2001,8,23,1,25.2352,-80.2066166,9.3,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",27.5,0.146,1,0,"FMLR","FLA KEYS",NA,NA,1
"658969","253U",2001,8,23,1,25.2352,-80.2066166,9.3,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",22.5,0.146,1,0,"FMLR","FLA KEYS",NA,NA,1
"659049","253U",2001,8,23,1,25.2352,-80.2066166,9.3,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",20,0.583,1,0,"FMLR","FLA KEYS",NA,NA,1
"659051","253U",2001,8,23,1,25.2352,-80.2066166,9.3,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",30,0.583,1,0,"FMLR","FLA KEYS",NA,NA,1
"659052","253U",2001,8,23,1,25.2352,-80.2066166,9.3,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",35,0.583,1,0,"FMLR","FLA KEYS",NA,NA,1
"659060","253U",2001,8,23,2,25.2352,-80.2066166,9,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",27.5,0.625,1,0,"FMLR","FLA KEYS",NA,NA,1
"659099","253U",2001,8,23,2,25.2352,-80.2066166,9,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",28,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"659101","253U",2001,8,23,2,25.2352,-80.2066166,9,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",27,2.75,1,0,"FMLR","FLA KEYS",NA,NA,3
"659222","253U",2001,8,23,2,25.2352,-80.2066166,9,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",25,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"659256","253U",2001,8,23,2,25.2352,-80.2066166,9,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",13,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"659342","253U",2001,8,23,2,25.2352,-80.2066166,9,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",24,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"659352","253U",2001,8,23,2,25.2352,-80.2066166,9,8,8060207,"CONT_LR",4,11,0,123,"LAC MAXI",20,0.625,1,0,"FMLR","FLA KEYS",NA,NA,1
"659909","254U",2001,8,24,1,25.0083,-80.3766499,7.8,8,7741331,"SPGR_HR",4,11,6,123,"LAC MAXI",30,1.5,1,1,"HRRF","FLA KEYS",NA,NA,2
"660031","254U",2001,8,24,1,25.0083,-80.3766499,7.8,8,7741331,"SPGR_HR",4,11,6,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"660272","254U",2001,8,24,2,25.0083,-80.3766499,7.8,8,7741331,"SPGR_HR",4,11,6,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"660965","255U",2001,8,24,2,25.03375,-80.3489166,11,8,7793845,"SPGR_HR",4,11,5,123,"LAC MAXI",30,0.5,1,1,"HRRF","FLA KEYS",NA,NA,1
"661006","255U",2001,8,24,1,25.03375,-80.3489166,8.8,8,7793845,"SPGR_HR",4,11,5,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"661007","255U",2001,8,24,2,25.03375,-80.3489166,11,8,7793845,"SPGR_HR",4,11,5,123,"LAC MAXI",15,0.5,1,1,"HRRF","FLA KEYS",NA,NA,1
"661167","255U",2001,8,24,2,25.03375,-80.3489166,11,8,7793845,"SPGR_HR",4,11,5,123,"LAC MAXI",16,0.5,1,1,"HRRF","FLA KEYS",NA,NA,1
"661940","256U",2001,8,24,2,25.0407833,-80.3713832,3.8,8,7752599,"ISOL_MR",3,11,0,123,"LAC MAXI",0,0,1,0,"OFPR","FLA KEYS",NA,NA,0
"661979","256U",2001,8,24,1,25.0407833,-80.3713832,4.1,8,7752599,"ISOL_MR",3,11,0,123,"LAC MAXI",0,0,1,0,"OFPR","FLA KEYS",NA,NA,0
"662045","256U",2001,8,24,1,25.0407833,-80.3713832,4.1,8,7752599,"ISOL_MR",3,11,0,123,"LAC MAXI",12,0.5,1,0,"OFPR","FLA KEYS",NA,NA,1
"662751","257U",2001,8,24,2,25.0735333,-80.3905999,2.4,8,7715117,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"662829","257U",2001,8,24,1,25.0735333,-80.3905999,2.6,8,7715117,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"663561","258U",2001,8,24,2,25.0731333,-80.3796499,2.7,8,7733866,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"663562","258U",2001,8,24,1,25.0731333,-80.3796499,2.7,8,7733866,"ISOL_MR",2,11,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"664904","259U",2001,8,29,3,24.9896334,-80.4128832,4.6,8,7673820,"SPGR_HR",4,11,0,123,"LAC MAXI",0,0,1,0,"HRRF","FLA KEYS",NA,NA,0
"664905","259U",2001,8,29,4,24.9896334,-80.4128832,4,8,7673820,"SPGR_HR",4,11,0,123,"LAC MAXI",30,1,1,0,"HRRF","FLA KEYS",NA,NA,1
"665023","259U",2001,8,29,1,24.9896334,-80.4128832,2.7,8,7673820,"SPGR_HR",4,11,0,123,"LAC MAXI",0,0,1,0,"HRRF","FLA KEYS",NA,NA,0
